x,y,z
37,33,90.6866989136
37,34,86.9796829224
37,35,73.9923553467
37,36,69.8931045532
37,37,68.5220031738
37,38,68.1160583496
37,39,71.3507156372
37,40,81.0266113281
37,41,82.8642501831
37,42,83.385269165
37,43,87.2300872803
37,44,101.043258667
37,45,88.4366149902
37,46,76.5374603271
37,47,79.4420700073
37,48,77.9171676636
37,49,79.5163574219
37,50,85.7916717529
37,51,112.715797424
37,52,151.596343994
37,53,163.019775391
37,54,185.490463257
37,55,224.332565308
37,56,234.66317749
37,57,209.936569214
37,58,188.310562134
37,59,176.138793945
37,60,158.883544922
37,61,152.082824707
37,62,153.199127197
37,63,173.777084351
37,64,172.051513672
37,65,164.9112854
37,66,179.796630859
37,67,173.395736694
37,68,174.358047485
37,69,226.833145142
37,70,276.281982422
37,71,271.70892334
37,72,241.337646484
37,73,192.818115234
37,74,156.071273804
37,75,137.703948975
37,76,126.306037903
37,77,113.023216248
37,78,100.955810547
37,79,92.602897644
37,80,93.3681030273
37,81,95.6273956299
37,82,95.8129348755
37,83,100.973907471
37,84,110.121704102
37,85,127.003341675
37,86,144.92616272
37,87,128.144271851
37,88,106.944580078
37,89,97.8305053711
37,90,92.168586731
37,91,94.2810821533
37,92,97.7851791382
37,93,103.67389679
37,94,111.835823059
37,95,121.965736389
38,0,-27.6000175476
38,1,-27.5069408417
38,2,-25.5031375885
38,3,-25.5939159393
38,4,-27.118106842
38,5,-28.4239025116
38,6,-27.6759185791
38,7,-32.5080757141
38,8,-35.3094215393
38,9,-39.0439796448
38,10,-32.8383407593
38,11,-28.8055992126
38,12,-25.7038917542
38,13,-23.764503479
38,14,-23.9563293457
38,15,-18.6756381989
38,16,-15.5966529846
38,17,-14.2715148926
38,18,-13.8878097534
38,19,-8.04002189636
38,20,0.269647568464
38,21,3.71712446213
38,22,5.70699071884
38,23,5.27624940872
38,24,14.3814115524
38,25,14.4117164612
38,26,20.9519920349
38,27,21.4889526367
38,28,27.7023830414
38,29,36.4122047424
38,30,45.105758667
38,31,57.5873336792
38,32,71.913444519
38,33,90.4731674194
38,34,83.7629699707
38,35,80.9779815674
38,36,75.9361343384
38,37,71.0518341064
38,38,69.5211105347
38,39,76.0305252075
38,40,96.3411636353
38,41,97.6728897095
38,42,95.2094497681
38,43,103.143997192
38,44,92.8215255737
38,45,85.6785812378
38,46,80.0203781128
38,47,83.5876159668
38,48,84.8650131226
38,49,84.5966567993
38,50,86.3086242676
38,51,105.476669312
38,52,122.865470886
38,53,126.269004822
38,54,188.896820068
38,55,216.935623169
38,56,210.855743408
38,57,226.160812378
38,58,237.774887085
38,59,201.442993164
38,60,158.757293701
38,61,164.332122803
38,62,161.955429077
38,63,206.769226074
38,64,188.189941406
38,65,171.862289429
38,66,182.462356567
38,67,180.419906616
38,68,187.78755188
38,69,220.988479614
38,70,268.303863525
38,71,288.22479248
38,72,237.38041687
38,73,195.104827881
38,74,161.920913696
38,75,129.527572632
38,76,120.929222107
38,77,110.310112
38,78,102.209075928
38,79,98.498588562
38,80,98.0975341797
38,81,96.5968170166
38,82,96.3670806885
38,83,103.07006073
38,84,114.747505188
38,85,130.167251587
38,86,136.656356812
38,87,143.345428467
38,88,117.689109802
38,89,98.003364563
38,90,95.2254257202
38,91,87.4064178467
38,92,95.8161087036
38,93,103.967529297
38,94,111.188056946
38,95,120.985778809
39,0,-26.3620414734
39,1,-26.3393115997
39,2,-22.4836521149
39,3,-24.464176178
39,4,-25.3909282684
39,5,-25.9992294312
39,6,-26.5184631348
39,7,-31.4511642456
39,8,-34.7037696838
39,9,-33.7125053406
39,10,-30.137172699
39,11,-27.781332016
39,12,-25.130065918
39,13,-24.2469463348
39,14,-23.1332778931
39,15,-18.9592399597
39,16,-15.4783935547
39,17,-14.2591667175
39,18,-13.690123558
39,19,-10.1977367401
39,20,0.266932308674
39,21,5.33999490738
39,22,5.72383642197
39,23,7.45684909821
39,24,14.2107849121
39,25,19.8559913635
39,26,27.9541358948
39,27,48.3208770752
39,28,48.7658615112
39,29,44.568813324
39,30,46.5295219421
39,31,58.7846755981
39,32,70.4227752686
39,33,87.7098617554
39,34,86.5630340576
39,35,84.1987686157
39,36,83.939201355
39,37,73.8869781494
39,38,76.0832672119
39,39,76.2284545898
39,40,126.227737427
39,41,107.650985718
39,42,103.298370361
39,43,103.44695282
39,44,91.00806427
39,45,81.5337295532
39,46,74.9243392944
39,47,85.9908370972
39,48,86.9997787476
39,49,89.0067367554
39,50,93.1198577881
39,51,100.596977234
39,52,105.901954651
39,53,108.505760193
39,54,139.26902771
39,55,179.19039917
39,56,213.35105896
39,57,246.937942505
39,58,247.823516846
39,59,200.439376831
39,60,187.351409912
39,61,184.258972168
39,62,198.90713501
39,63,208.207824707
39,64,189.169418335
39,65,179.665771484
39,66,184.31010437
39,67,181.505981445
39,68,193.570632935
39,69,228.505859375
39,70,243.632644653
39,71,224.304962158
39,72,206.919281006
39,73,189.623031616
39,74,151.538314819
39,75,124.964256287
39,76,111.589134216
39,77,106.613670349
39,78,101.540550232
39,79,101.560310364
39,80,103.294631958
39,81,97.9214019775
39,82,94.6539535522
39,83,107.124809265
39,84,114.702194214
39,85,124.328147888
39,86,112.813049316
39,87,111.458244324
39,88,104.755516052
39,89,90.1557388306
39,90,80.1792068481
39,91,86.1503601074
39,92,96.4713821411
39,93,103.474060059
39,94,112.148506165
39,95,120.513458252
40,0,-28.1475143433
40,1,-27.5906600952
40,2,-21.9652271271
40,3,-20.4013633728
40,4,-24.1105136871
40,5,-25.2248516083
40,6,-25.130191803
40,7,-30.9037094116
40,8,-33.3108253479
40,9,-30.5957622528
40,10,-28.0119686127
40,11,-26.8510074615
40,12,-24.8955497742
40,13,-24.3209381104
40,14,-22.6679859161
40,15,-18.9016494751
40,16,-15.3675804138
40,17,-14.2551002502
40,18,-14.0792036057
40,19,-8.9127073288
40,20,2.05286216736
40,21,5.25655984879
40,22,6.2652463913
40,23,7.6442937851
40,24,10.6944131851
40,25,19.3130378723
40,26,25.700553894
40,27,45.9625701904
40,28,65.9594116211
40,29,53.0929031372
40,30,59.6836891174
40,31,66.4282455444
40,32,81.8379058838
40,33,92.3114776611
40,34,89.628692627
40,35,85.6881027222
40,36,95.2135772705
40,37,87.9490661621
40,38,78.4176254272
40,39,78.0971908569
40,40,113.65007019
40,41,102.228179932
40,42,99.2502059937
40,43,94.8215408325
40,44,84.8478622437
40,45,79.4823226929
40,46,79.8868408203
40,47,85.5315170288
40,48,87.2756195068
40,49,86.3675613403
40,50,91.5021286011
40,51,93.8371505737
40,52,94.4030838013
40,53,107.034706116
40,54,124.008094788
40,55,165.243759155
40,56,210.192733765
40,57,240.109069824
40,58,229.903030396
40,59,209.088378906
40,60,204.14050293
40,61,220.449401855
40,62,228.519638062
40,63,233.006942749
40,64,209.971054077
40,65,178.06640625
40,66,171.022827148
40,67,175.441802979
40,68,188.759994507
40,69,204.389678955
40,70,212.769821167
40,71,199.08732605
40,72,170.251525879
40,73,170.606338501
40,74,147.418701172
40,75,116.898620605
40,76,106.807792664
40,77,103.542274475
40,78,103.146385193
40,79,99.4041213989
40,80,109.687934875
40,81,94.9130783081
40,82,86.870803833
40,83,91.3272781372
40,84,92.5511550903
40,85,107.620681763
40,86,102.04296875
40,87,96.0694198608
40,88,84.7771606445
40,89,75.7341079712
40,90,86.4052810669
40,91,92.0458602905
40,92,96.8758087158
40,93,106.194519043
40,94,113.927528381
40,95,126.522415161
41,0,-27.159576416
41,1,-27.4751873016
41,2,-27.4514789581
41,3,-24.6959323883
41,4,-20.0172901154
41,5,-23.875617981
41,6,-24.5896263123
41,7,-30.4668731689
41,8,-31.2480869293
41,9,-28.6251754761
41,10,-28.3873806
41,11,-25.5033855438
41,12,-22.4616622925
41,13,-22.9099960327
41,14,-22.770149231
41,15,-19.5717010498
41,16,-15.6804485321
41,17,-14.4493093491
41,18,-14.62570858
41,19,-5.24978303909
41,20,3.3307056427
41,21,5.00636863708
41,22,6.48903274536
41,23,7.43563175201
41,24,8.4958190918
41,25,17.0117321014
41,26,24.9962749481
41,27,35.0200195312
41,28,61.145198822
41,29,103.610168457
41,30,92.5758666992
41,31,85.3938446045
41,32,97.6225585938
41,33,97.6099777222
41,34,87.4199981689
41,35,94.2868804932
41,36,95.7341918945
41,37,94.5203552246
41,38,82.3629760742
41,39,84.7818603516
41,40,93.4337539673
41,41,93.5921173096
41,42,87.5650405884
41,43,84.8547286987
41,44,83.6103286743
41,45,77.0299072266
41,46,78.5706863403
41,47,85.9021682739
41,48,91.0443344116
41,49,105.274490356
41,50,95.0264663696
41,51,98.9610824585
41,52,100.248497009
41,53,109.345832825
41,54,122.811676025
41,55,170.061203003
41,56,192.580001831
41,57,233.868637085
41,58,231.437561035
41,59,242.561599731
41,60,226.112319946
41,61,256.512908936
41,62,243.046936035
41,63,219.554031372
41,64,187.521652222
41,65,170.703536987
41,66,149.947463989
41,67,165.130233765
41,68,179.779876709
41,69,192.056091309
41,70,207.16456604
41,71,192.272583008
41,72,149.096420288
41,73,127.637397766
41,74,112.835632324
41,75,104.728279114
41,76,97.027130127
41,77,100.465286255
41,78,105.934432983
41,79,82.4232940674
41,80,84.3834228516
41,81,82.6202926636
41,82,80.9290466309
41,83,79.1115875244
41,84,77.4509277344
41,85,80.5132064819
41,86,82.6291427612
41,87,72.5587844849
41,88,64.9637298584
41,89,79.8470916748
41,90,86.7035598755
41,91,93.2125473022
41,92,99.1147155762
41,93,108.043357849
41,94,119.732192993
41,95,138.771789551
42,0,-27.6673564911
42,1,-27.2505836487
42,2,-30.8890190125
42,3,-29.1733818054
42,4,-26.2585430145
42,5,-21.7636585236
42,6,-23.7658252716
42,7,-26.6842193604
42,8,-28.7297611237
42,9,-26.6619052887
42,10,-26.5480613708
42,11,-23.8269367218
42,12,-22.6924533844
42,13,-22.9753360748
42,14,-22.3441009521
42,15,-20.2042694092
42,16,-15.9899330139
42,17,-14.878947258
42,18,-15.1303501129
42,19,-0.0602727420628
42,20,1.31295979023
42,21,4.00079393387
42,22,6.21916532516
42,23,5.83079242706
42,24,9.49138259888
42,25,17.1851940155
42,26,24.3342628479
42,27,32.9680175781
42,28,46.187789917
42,29,73.5866394043
42,30,102.198265076
42,31,111.620147705
42,32,107.843833923
42,33,92.5873260498
42,34,82.8160552979
42,35,80.6892929077
42,36,80.2822952271
42,37,92.4481735229
42,38,86.5528717041
42,39,92.9412612915
42,40,97.2669906616
42,41,85.3255996704
42,42,82.3415145874
42,43,75.6179504395
42,44,79.2825317383
42,45,75.1420593262
42,46,79.3505172729
42,47,84.8734664917
42,48,97.5634613037
42,49,112.191596985
42,50,111.251678467
42,51,116.361732483
42,52,127.482963562
42,53,131.432861328
42,54,139.933151245
42,55,145.177017212
42,56,155.050842285
42,57,200.27116394
42,58,245.536453247
42,59,254.567764282
42,60,241.664978027
42,61,243.150222778
42,62,231.956008911
42,63,201.681594849
42,64,175.029434204
42,65,158.964172363
42,66,146.27671814
42,67,140.731048584
42,68,171.929336548
42,69,182.226669312
42,70,196.097412109
42,71,187.684875488
42,72,177.758987427
42,73,151.039276123
42,74,124.304756165
42,75,101.009902954
42,76,90.7011032104
42,77,85.8891601562
42,78,92.6652603149
42,79,76.1475524902
42,80,73.4108428955
42,81,71.5909957886
42,82,69.4865722656
42,83,69.237487793
42,84,74.1161117554
42,85,73.3551940918
42,86,66.0530700684
42,87,60.7140884399
42,88,71.3133773804
42,89,78.6163635254
42,90,86.5833587646
42,91,91.5660476685
42,92,101.261299133
42,93,111.076759338
42,94,126.520950317
42,95,149.530044556
43,0,-30.9791908264
43,1,-25.5912952423
43,2,-29.1793022156
43,3,-30.365732193
43,4,-26.6430454254
43,5,-21.3401088715
43,6,-23.4944972992
43,7,-24.0936412811
43,8,-25.6908016205
43,9,-25.2139530182
43,10,-24.5797367096
43,11,-22.1258907318
43,12,-20.5278263092
43,13,-22.9963607788
43,14,-22.4656238556
43,15,-19.8306465149
43,16,-15.5367765427
43,17,-15.7081346512
43,18,-14.2696361542
43,19,0
43,20,0
43,21,3.70258784294
43,22,7.08918952942
43,23,8.71462440491
43,24,10.7225198746
43,25,13.7749452591
43,26,22.0199279785
43,27,30.2833652496
43,28,39.4054908752
43,29,67.5352554321
43,30,105.145858765
43,31,114.37865448
43,32,93.6561203003
43,33,81.1463394165
43,34,71.4008102417
43,35,67.6992340088
43,36,70.8584136963
43,37,73.310585022
43,38,90.8022232056
43,39,99.8453445435
43,40,99.9751815796
43,41,80.1354064941
43,42,72.865737915
43,43,71.302947998
43,44,73.0609207153
43,45,77.0846939087
43,46,82.747253418
43,47,88.8195648193
43,48,103.248535156
43,49,115.175323486
43,50,128.590377808
43,51,139.230422974
43,52,162.89390564
43,53,122.210533142
43,54,121.319915771
43,55,102.074913025
43,56,125.524833679
43,57,182.003585815
43,58,212.471343994
43,59,204.25541687
43,60,203.515487671
43,61,198.097396851
43,62,203.688491821
43,63,203.686767578
43,64,183.890457153
43,65,164.029525757
43,66,156.79548645
43,67,125.377128601
43,68,126.929969788
43,69,160.759689331
43,70,193.949951172
43,71,173.188766479
43,72,153.692184448
43,73,149.693878174
43,74,144.155395508
43,75,108.024482727
43,76,77.7838592529
43,77,71.2836532593
43,78,80.1196899414
43,79,69.7221755981
43,80,61.0038528442
43,81,64.1506347656
43,82,64.5071640015
43,83,65.5539398193
43,84,58.4909629822
43,85,59.5739135742
43,86,57.8314743042
43,87,64.9295043945
43,88,69.8641433716
43,89,79.9720306396
43,90,85.1843338013
43,91,94.4814147949
43,92,102.482574463
43,93,119.648086548
43,94,133.383956909
43,95,160.788482666
44,0,-30.5697841644
44,1,-25.7650871277
44,2,-24.3136692047
44,3,-30.5855903625
44,4,-24.185880661
44,5,-21.016960144
44,6,-22.6377258301
44,7,-23.6460990906
44,8,-24.8082828522
44,9,-23.7456760406
44,10,-22.8170585632
44,11,-22.2058906555
44,12,-21.2616939545
44,13,-20.6096401215
44,14,-23.3033332825
44,15,-19.95038414
44,16,-16.086938858
44,17,-17.1105651855
44,18,-12.6033449173
44,19,0
44,20,0
44,21,4.56951475143
44,22,6.55229187012
44,23,8.56290435791
44,24,10.1696796417
44,25,12.824303627
44,26,24.8418464661
44,27,42.5543479919
44,28,53.5910377502
44,29,69.337059021
44,30,104.106712341
44,31,98.3657455444
44,32,85.3819122314
44,33,77.3796386719
44,34,63.4355316162
44,35,59.8280220032
44,36,58.0887107849
44,37,60.9734382629
44,38,83.0671615601
44,39,100.847793579
44,40,104.533592224
44,41,79.8050842285
44,42,70.5479888916
44,43,70.0106964111
44,44,76.6462860107
44,45,72.3419036865
44,46,82.5926742554
44,47,95.8069992065
44,48,116.2056427
44,49,135.677276611
44,50,143.221755981
44,51,141.659484863
44,52,127.185173035
44,53,97.2015686035
44,54,76.1405563354
44,55,81.3438568115
44,56,111.199859619
44,57,147.455184937
44,58,169.432159424
44,59,171.752227783
44,60,166.154281616
44,61,163.190963745
44,62,172.483169556
44,63,172.772567749
44,64,179.091796875
44,65,187.785858154
44,66,169.246551514
44,67,134.215988159
44,68,104.217247009
44,69,128.197219849
44,70,172.388000488
44,71,159.605804443
44,72,110.879104614
44,73,133.802307129
44,74,142.655487061
44,75,109.832176208
44,76,74.7886047363
44,77,65.7549362183
44,78,63.63722229
44,79,62.7906913757
44,80,59.2746276855
44,81,60.5497703552
44,82,59.8329734802
44,83,56.6505851746
44,84,53.6833114624
44,85,52.5452766418
44,86,66.4687957764
44,87,71.0131988525
44,88,76.3119277954
44,89,80.0802230835
44,90,92.1899261475
44,91,97.9592895508
44,92,108.780128479
44,93,126.853767395
44,94,146.084014893
44,95,170.712280273
45,0,-23.6874847412
45,1,-28.0936698914
45,2,-25.0183067322
45,3,-15.3594207764
45,4,-20.5356845856
45,5,-22.5639629364
45,6,-21.723487854
45,7,-23.5368328094
45,8,-23.5975284576
45,9,-20.8779468536
45,10,-20.7450866699
45,11,-17.3998317719
45,12,-19.4408359528
45,13,-23.1047420502
45,14,-24.6103076935
45,15,-20.1023292542
45,16,-15.3259077072
45,17,-17.3115921021
45,18,-8.740193367
45,19,0
45,20,1.93733561039
45,21,5.83685874939
45,22,6.10020017624
45,23,8.98186206818
45,24,9.69244289398
45,25,18.7264480591
45,26,24.2245140076
45,27,49.6900215149
45,28,70.324546814
45,29,88.4418334961
45,30,109.79069519
45,31,91.4915237427
45,32,80.1867828369
45,33,61.5232086182
45,34,57.5457763672
45,35,53.8759765625
45,36,49.9708518982
45,37,58.8743515015
45,38,66.1984405518
45,39,85.9981918335
45,40,91.4518127441
45,41,78.3776855469
45,42,69.1211624146
45,43,67.8554763794
45,44,70.5468521118
45,45,68.5712661743
45,46,85.7408828735
45,47,108.129814148
45,48,151.84765625
45,49,174.17678833
45,50,144.07194519
45,51,110.841163635
45,52,114.674316406
45,53,79.9294815063
45,54,60.3192443848
45,55,74.2772216797
45,56,97.3528900146
45,57,124.189102173
45,58,146.930557251
45,59,141.922027588
45,60,134.025726318
45,61,129.115966797
45,62,138.125152588
45,63,150.994949341
45,64,191.525939941
45,65,196.27494812
45,66,168.041748047
45,67,148.111450195
45,68,114.875221252
45,69,96.3231735229
45,70,147.034088135
45,71,141.965713501
45,72,91.5628128052
45,73,113.128311157
45,74,120.799514771
45,75,97.7037963867
45,76,72.533416748
45,77,57.5714378357
45,78,57.7571296692
45,79,57.0800323486
45,80,53.4546051025
45,81,53.9819297791
45,82,53.1531219482
45,83,53.8816184998
45,84,53.4483909607
45,85,63.1171569824
45,86,62.5130119324
45,87,70.7848358154
45,88,76.3281402588
45,89,83.8603973389
45,90,99.618598938
45,91,105.8539505
45,92,110.123039246
45,93,128.31652832
45,94,145.359268188
45,95,160.655288696
46,0,-21.6636981964
46,1,-30.9960536957
46,2,-26.1664886475
46,3,-13.4411334991
46,4,-20.9841766357
46,5,-23.4019775391
46,6,-20.5111656189
46,7,-22.868106842
46,8,-21.7462329865
46,9,-19.9270248413
46,10,-16.7400684357
46,11,-19.0657577515
46,12,-21.1657943726
46,13,-23.5073280334
46,14,-22.1338481903
46,15,-19.5286483765
46,16,-16.7540950775
46,17,-17.1135139465
46,18,-0.948629081249
46,19,0
46,20,2.25383234024
46,21,8.81590843201
46,22,6.89864110947
46,23,9.77960014343
46,24,11.7891139984
46,25,16.9080924988
46,26,21.5743141174
46,27,44.1414375305
46,28,63.6491584778
46,29,78.4915847778
46,30,95.1228179932
46,31,93.9962539673
46,32,77.8140869141
46,33,63.4892044067
46,34,52.9377822876
46,35,49.2590866089
46,36,47.5102005005
46,37,53.4086647034
46,38,60.1395950317
46,39,68.8323440552
46,40,74.2681274414
46,41,80.4703369141
46,42,66.7753677368
46,43,67.4471359253
46,44,66.4557571411
46,45,68.3112945557
46,46,85.408744812
46,47,118.391357422
46,48,154.860824585
46,49,130.721694946
46,50,117.435882568
46,51,113.367347717
46,52,74.0273132324
46,53,61.752532959
46,54,46.7677345276
46,55,64.7516479492
46,56,93.4117507935
46,57,120.516693115
46,58,111.632316589
46,59,111.557815552
46,60,109.404510498
46,61,102.983428955
46,62,114.350296021
46,63,139.003067017
46,64,182.265808105
46,65,179.651580811
46,66,170.573287964
46,67,165.195831299
46,68,168.480072021
46,69,143.737335205
46,70,117.948806763
46,71,97.4720458984
46,72,74.3247451782
46,73,82.6481018066
46,74,118.311088562
46,75,90.2460174561
46,76,66.4992828369
46,77,49.8250236511
46,78,53.846988678
46,79,50.6479568481
46,80,48.7972717285
46,81,50.2291145325
46,82,50.1699333191
46,83,51.4715690613
46,84,54.53881073
46,85,59.3312606812
46,86,60.7812957764
46,87,65.9582061768
46,88,73.8841247559
46,89,83.4408111572
46,90,96.0481643677
46,91,113.204040527
46,92,125.751045227
46,93,141.000228882
46,94,145.154037476
46,95,170.782958984
47,0,-28.2362136841
47,1,-27.6466464996
47,2,-24.2047576904
47,3,-20.1038818359
47,4,-23.504442215
47,5,-21.3943557739
47,6,-20.8878116608
47,7,-21.2387371063
47,8,-19.5809326172
47,9,-19.3858337402
47,10,-19.0629024506
47,11,-21.5222854614
47,12,-21.8145122528
47,13,-22.6376304626
47,14,-21.3176708221
47,15,-19.5702400208
47,16,-15.8884820938
47,17,-15.1004056931
47,18,-5.42649793625
47,19,0
47,20,3.33052396774
47,21,6.96985721588
47,22,7.34510612488
47,23,10.1423473358
47,24,13.1131629944
47,25,16.3787975311
47,26,20.5891551971
47,27,32.1240997314
47,28,38.7220115662
47,29,57.5735664368
47,30,81.0199661255
47,31,95.1963577271
47,32,71.8680877686
47,33,60.5114784241
47,34,51.5672302246
47,35,48.17029953
47,36,48.4168319702
47,37,46.6060295105
47,38,49.4862174988
47,39,54.2061691284
47,40,61.425239563
