id,lon,lat
2197,-122.3703261,37.8086581
406823,-122.5105146,37.7536251
406824,-122.5101779,37.7513855
454578,-122.4423745,37.8067282
4720,-122.4226036,37.8100888
1506,-122.4261253,37.8073404
490937,-122.4052491,37.8070394
3697,-122.3649587,37.8075947
2300,-122.3711986,37.737068
4489,-122.395461,37.7975491
1096,-122.36205,37.7316865
3398,-122.4172172,37.8103919
898707,-122.4808961,37.8000275
898704,-122.4809113,37.7999468
898703,-122.4809679,37.799914
898702,-122.4810521,37.7998911
3514,-122.3888065,37.7909819
133419,-122.4009866,37.8035636
898799,-122.4794766,37.8033771
357865,-122.5074028,37.7269455
357864,-122.5073341,37.7257915
330647,-122.413042,37.8092658
406792,-122.5030805,37.7087255
406794,-122.5032889,37.7098101
406793,-122.5031502,37.7090209
406795,-122.5032195,37.7094809
4265,-122.3820676,37.7470831
442838,-122.5058634,37.7890251
442836,-122.5058446,37.7890028
442837,-122.5058352,37.7890156
442833,-122.5058835,37.7890251
442834,-122.5059009,37.7890209
442835,-122.5058768,37.7890028
3595,-122.4270095,37.8081057
1406183,-122.3611332,37.7300794
1406550,-122.3662547,37.7320221
2419,-122.3881223,37.7896329
133418,-122.4092166,37.8090058
5022,-122.4274056,37.8081642
1212,-122.4188785,37.8101337
1455,-122.3832995,37.7623298
1195384,-122.3914729,37.7761181
1195376,-122.3920625,37.7756283
1195377,-122.3909617,37.776485
1195379,-122.389873,37.7766461
1195380,-122.392623,37.7750643
1195382,-122.3922946,37.7754445
2771,-122.470264,37.8083188
3424,-122.3818297,37.7746177
568,-122.4629458,37.8048205
3869,-122.3749841,37.7376142
473689,-122.5068273,37.7874422
1764,-122.3916442,37.7934894
498284,-122.4210453,37.8090058
3071,-122.3855754,37.7706551
3069,-122.4605252,37.8053085
437887,-122.4263725,37.8076363
437888,-122.4264301,37.8077878
2763,-122.3846903,37.7825645
875383,-122.5143129,37.7813856
875384,-122.5139374,37.7814084
875382,-122.5138513,37.7813712
1114003,-122.3852425,37.7885144
837164,-122.3902934,37.7772127
837165,-122.3898645,37.7773495
276885,-122.5066643,37.7872965
3859,-122.3898447,37.7766137
1258,-122.3846464,37.7733522
4717,-122.3937716,37.7078872
443231,-122.3881654,37.7897059
774,-122.4323551,37.8071203
898729,-122.480624,37.8005578
2351,-122.3695232,37.732384
2858,-122.4023131,37.8078214
883,-122.4591585,37.8054772
631,-122.4092338,37.8091232
473649,-122.3917249,37.7934276
853796,-122.4814407,37.7990979
853794,-122.3676515,37.740137
853793,-122.4807509,37.8003147
1808,-122.4904178,37.7888579
406844,-122.5143286,37.7781628
406845,-122.5143628,37.7782145
406840,-122.5126968,37.7722034
406843,-122.5144376,37.778628
406841,-122.5129344,37.7740128
406842,-122.5130608,37.7750125
357882,-122.5147128,37.7811281
2650,-122.3682689,37.7398464
3793,-122.4223813,37.8098322
1511,-122.3928973,37.797997
3216,-122.3758502,37.7213829
898726,-122.480624,37.8004508
898724,-122.4806737,37.8003734
2701,-122.3634399,37.7311269
1195431,-122.3927118,37.7751333
1368,-122.3810928,37.7599788
357868,-122.507569,37.7308185
357867,-122.507439,37.7297536
875414,-122.5135424,37.7822671
875412,-122.5134482,37.7822198
875413,-122.5135007,37.7822227
875407,-122.5135713,37.7820151
501537,-122.3978555,37.8038156
2621,-122.370752,37.7380957
2414,-122.3697302,37.7179171
133397,-122.4118846,37.8093894
1406579,-122.3650539,37.7326954
1406195,-122.3629829,37.7321239
1406196,-122.3619876,37.7284522
187861,-122.4875398,37.7895429
187862,-122.4873851,37.7896698
187863,-122.4869244,37.789907
187865,-122.4861915,37.7905166
187866,-122.4859588,37.7907306
133412,-122.4101651,37.8103657
192469,-122.4183549,37.8090759
1908,-122.3883815,37.7088175
353894,-122.3759862,37.7160655
3766,-122.3941205,37.7073575
3586,-122.368264,37.7399818
442877,-122.5031758,37.7887093
442876,-122.5032026,37.7887305
442875,-122.5031892,37.7887898
442874,-122.5031731,37.7888545
442880,-122.503161,37.788793
442879,-122.5031409,37.7887856
442878,-122.5031449,37.7887485
4448,-122.4140833,37.8090131
133421,-122.3966266,37.7986937
2678,-122.4650342,37.8057821
1769,-122.4539157,37.8062808
